,storm_id,season,init_lat,init_lon,init_dist2land,PDI_max_wmo,PDI_max_usa,PDI_max_tokyo,Pres_min_wmo,r34_max_wmo,r50_max_wmo,r64_max_wmo,storm_speed_max_wmo,lon_weighted,lat_weighted,lon_variance,lat_variance,latlon_covariance,DayofYear_mean
43,43,1853,15.0,-37.0,1972.0,,,,,,,,,,,,,,271.0
44,44,1853,31.5,-80.5,58.0,328049984.0,328049984.0,,,,,,33.0,-80.93277740478516,30.897504806518555,5.325963855615108,5.500005232422138,-4.975256693300683,293.06666666666666
45,45,1853,20.499998,-72.0,81.0,,,,,,,,10.0,-69.72970581054688,23.842987060546875,23.342654484794835,4.14555775817896,6.043965473524782,324.6829268292683
46,46,1854,26.0,-92.50001,380.0,154350000.0,154350000.0,,,,,,13.0,-96.53965759277344,26.282405853271484,10.686473334283246,0.5194376811054618,-2.196467357532986,176.85714285714286
47,47,1854,27.800001,-93.50001,213.0,,,,,,,,7.0,-96.4446258544922,27.03646469116211,4.630353673641999,0.4938911919674958,1.4135508792497005,207.66666666666663
48,48,1854,33.0,-55.0,1454.0,,,,,,,,,,,,,,235.0
49,49,1854,24.500002,-59.8,908.0,591733760.0,591733760.0,,938.0,,,,32.0,-70.5479507446289,30.89441299438477,75.8359489823343,30.043039134184752,6.495835644721821,250.1904761904762
50,50,1854,13.999999,-57.5,530.0,,,,,,,,11.0,-68.19725799560547,16.985027313232422,30.66205002908525,3.926552574357933,-10.34852822464139,255.0612244897959
51,51,1854,35.4,-80.0,0.0,,,,,,,,62.0,-58.22879409790039,39.53475570678711,286.41107260913,9.119717382669338,44.0503236255576,254.94285714285715
52,52,1854,12.7,-31.0,1476.0,,,,,,,,23.0,-46.0953369140625,25.890213012695312,36.29784334237077,99.19040223666975,-31.829208896909385,262.81481481481484
53,53,1854,24.400002,-94.30001,321.0,328049984.0,328049984.0,,,,,,16.0,-94.61748504638672,28.507213592529297,1.7016427284808582,4.293173684448549,1.3549030380188114,261.4418604651163
54,54,1854,12.0,-62.8,145.0,,,,,,,,18.0,-56.39054107666016,21.082874298095703,76.12370608612946,43.8224374456609,55.51154269137992,283.1807228915663
55,55,1854,17.5,-64.3,158.0,,,,,,,,22.0,-61.13209915161133,28.51317977905273,59.43519966958222,104.99129192049332,65.24161109221977,293.0619469026549
56,56,1854,25.0,-67.6,652.0,97200000.0,97200000.0,,,,,,21.0,-65.40856170654297,29.852405548095703,7.666472033201751,8.792133013118557,7.131191281808159,293.95652173913044
57,57,1854,22.0,-65.8,402.0,,,,,,,,14.0,-64.66033172607422,23.52501678466797,0.6034753466738039,1.0721109860430968,0.8006158086060775,308.55555555555554
58,58,1855,21.8,-97.00001,38.0,,,,,,,,5.0,-97.7852783203125,22.40000343322754,0.2755924001976382,0.1687466386647429,-0.2153898870074045,205.55555555555557
59,59,1855,30.100002,-88.2,22.0,,,,,,,,3.0,-89.361083984375,30.208721160888672,0.6078985907434166,0.0130715284039841,-0.0840312249604611,216.8181818181818
60,60,1855,22.2,-98.0,0.0,,,,,,,,,,,,,,218.0
61,61,1855,44.0,-42.0,905.0,328049984.0,328049984.0,,,,,,37.0,-33.84899139404297,49.00075912475586,33.82879461722934,11.00701849428667,19.220890877123416,222.27272727272728
62,62,1855,12.5,-83.0,54.0,,,,,,,,,,,,,,223.0
63,63,1855,11.599999,-55.833332,534.0,97200000.0,97200000.0,,997.0,,,,17.0,-74.35908508300781,21.078516006469727,121.82715839309388,35.948236958127254,-66.05466341184443,239.82608695652172
64,64,1855,12.3,-41.1,1436.0,,,,,,,,4.0,-41.9677963256836,13.092206954956056,0.296781777520236,0.2426325010250673,-0.2679837947065848,244.05882352941177
65,65,1855,19.9,-85.9,144.0,598950016.0,598950016.0,,,,,,10.0,-89.84162139892578,25.49004364013672,1.567127958127139,11.892339693733556,-0.0861362712869565,255.69014084507043
66,66,1855,23.999998,-54.0,1354.0,,,,,,,,19.0,-56.61663818359375,33.616966247558594,12.099390675201144,27.171289841883475,6.784766813868695,266.56164383561645
67,67,1855,33.4,-51.0,1480.0,,,,,,,,16.0,-45.39790725708008,33.95375061035156,7.57485352365307,4.819731020769159,-0.8432827235121955,280.30939226519337
68,68,1855,24.0,-48.8,1848.0,,,,,,,,12.0,-58.22456359863281,28.50596618652344,37.774096681691226,14.219517408026604,-21.785382581874543,310.0612244897959
69,69,1856,25.199999,-83.5,196.0,988649984.0,988649984.0,,934.0,,,,12.0,-89.5196304321289,29.22319602966309,9.372109870052098,5.819464919577919,-6.812860369117908,223.56140350877192
70,70,1856,13.999999,-30.0,1349.0,,,,,,,,28.0,-53.8189582824707,22.90964126586914,109.67228549913152,91.2748810872702,-44.33642815544274,229.82178217821783
71,71,1856,10.800001,-52.5,579.0,154350000.0,154350000.0,,,,,,36.0,-66.04437255859375,13.951364517211914,65.6964656323301,5.09075831286542,-17.787018646859803,227.06896551724137
72,72,1856,32.5,-75.5,262.0,53571432.0,53571432.0,,,,,,19.0,-73.97197723388672,37.4914665222168,8.37707049710156,7.643395651245039,6.476513497528011,232.8181818181818
73,73,1856,13.400001,-58.0,444.0,450000000.0,450000000.0,,969.0,,,,31.0,-74.08796691894531,24.993671417236328,95.29098209379104,55.57270319432516,-8.943855484666939,240.6822429906542
74,74,1856,23.0,-82.5,0.0,,,,,,,,,,,,,,234.0
75,75,1856,34.8,-76.5,0.0,,,,,,,,27.0,-58.66117858886719,39.19829177856445,145.15192308632797,8.473132283002343,35.02540515878125,247.3448275862069
76,76,1856,9.0,-27.0,1178.0,154350000.0,154350000.0,,,,,,15.0,-45.06676483154297,27.662124633789062,60.38059200567897,70.94692827321418,-64.60699660230868,260.05940594059405
77,77,1856,32.2,-46.7,1695.0,,,,,,,,19.0,-47.08235168457031,33.10144805908203,1.5223769757952443,0.5792283029110573,-0.8841321157380055,263.5
78,78,1856,40.0,-52.2,738.0,,,,,,,,31.0,-48.72477722167969,43.829368591308594,13.861591936167944,9.056483561258542,10.964010820075584,266.45454545454544
79,79,1856,11.4,-23.6,748.0,,,,,,,,20.0,-34.627655029296875,12.777628898620604,28.55565375918036,1.0813737832761177,-5.266538725665249,273.06060606060606
80,80,1856,30.8,-40.6,2063.0,,,,,,,,32.0,-31.260337829589844,38.68467712402344,41.68413636123992,52.48014196931159,45.304615548620205,289.0731707317073
81,81,1857,26.2,-86.5,403.0,,,,,,,,10.0,-88.31051635742188,28.161996841430664,2.20312468636257,1.4562664544197714,-1.635001797600732,174.56
82,82,1857,34.0,-74.5,192.0,56250000.0,56250000.0,,,,,,13.0,-70.64679718017578,35.18964767456055,7.57861897913861,0.3559042503915927,1.5760482821962791,181.46666666666667
83,83,1857,24.6,-83.1,178.0,,,,,,,,9.0,-81.68929290771484,24.699542999267575,0.8742199386798098,0.2106334810577126,0.3428316660034894,184.63636363636363
84,84,1857,15.8,-84.0,22.0,,,,,,,,10.0,-84.67182922363281,21.360082626342773,3.449068822120739,11.9536431722058,3.6477192968787855,231.56140350877192
85,85,1857,9.600001,-45.5,873.0,,,,,,,,14.0,-54.26166915893555,9.98052215576172,27.55746727521472,0.0487676152294037,-1.152866055251763,230.66666666666663
86,86,1857,26.8,-74.2,424.0,328049984.0,328049984.0,,961.0,,,,29.0,-69.30667877197266,33.980812072753906,139.15398799094524,44.93062193726371,65.8543769174146,254.4368932038835
87,87,1857,12.799999,-60.0,259.0,,,,,,,,12.0,-79.01203918457031,15.70297145843506,108.70652017595336,5.316277076046263,-23.317968133524957,254.56164383561645
88,88,1857,16.0,-59.5,615.0,,,,,,,,9.0,-78.64970397949219,19.30150985717773,143.36753080994234,7.838598976935952,-33.034828824440126,266.68224299065423
89,89,1857,32.5,-73.5,370.0,154350000.0,154350000.0,,,,,,0.0,-73.5,32.5,0.0,0.0,0.0,266.948717948718
90,90,1857,16.0,-54.7,903.0,322085440.0,322085440.0,,,,,,22.0,-77.8448486328125,19.17799949645996,179.79458028327127,13.221239438393011,-44.43986380253564,270.0
91,91,1857,18.0,-78.0,15.0,,,,,,,,21.0,-78.19263458251953,27.11031913757324,9.125420608085893,24.554246134164487,6.346845185933014,281.3018867924528
92,92,1857,32.0,-35.5,1839.0,,,,,,,,10.0,-34.00319290161133,36.6428337097168,2.552755316103468,12.81744752167435,5.522981403004463,292.6779661016949
93,93,1857,17.3,-60.5,549.0,,,,,,,,13.0,-71.84839630126953,23.77323532104492,55.51455243432946,4.069618084310409,-8.801119616391885,315.56140350877195
94,94,1858,16.8,-77.0,102.0,,,,,,,,12.0,-88.43236541748047,20.32493782043457,46.85588340432264,4.395043964868889,-14.349394581909008,163.8048780487805
95,95,1858,19.0,-85.5,207.0,,,,,,,,,,,,,,163.0
96,96,1858,45.0,-40.0,1002.0,,,,,,,,,,,,,,217.0
97,97,1858,27.0,-73.0,542.0,,,,,,,,20.0,-70.64385223388672,35.50581741333008,38.64814911496579,18.920703251344243,19.0648960179181,227.56164383561645
98,98,1858,21.499998,-87.5,11.0,321355104.0,321355104.0,,979.0,,,,52.0,-81.88018035888672,29.930952072143555,42.63551073850049,52.59429206458754,46.20892716841657,256.86
99,99,1858,14.500001,-35.5,1937.0,,,,,,,,19.0,-41.8753547668457,26.66497802734375,14.25488706963233,59.99507956093169,5.261993548832601,261.561797752809
100,100,1858,18.4,-41.4,1911.0,230400000.0,230400000.0,,,,,,22.0,-53.90258407592773,33.377384185791016,52.11400160542637,84.49018108329908,-38.12954952088818,263.44444444444446
101,101,1858,25.1,-61.2,875.0,,,,,,,,39.0,-62.75762176513672,31.727354049682617,45.03029151631684,29.94329822357044,28.662611839855213,265.1764705882353
102,102,1858,21.9,-74.0,94.0,230400000.0,230400000.0,,,,,,18.0,-73.76212310791016,30.418798446655277,0.160476293962746,21.98929007631344,1.3269272089212885,266.6666666666667
103,103,1858,24.0,-49.4,1790.0,,,,,,,,9.0,-41.36007308959961,28.033138275146484,20.184677194954368,6.162856484753153,10.953055184930934,291.3333333333333
104,104,1858,20.5,-72.7,67.0,328049984.0,328049984.0,,,,,,20.0,-69.09066772460938,27.15258026123047,29.805322217164075,52.53167790822487,39.37399694345602,294.7014925373134
105,105,1858,37.1,-64.3,707.0,,,,,,,,19.0,-59.88965225219727,40.20859909057617,13.71232644095643,5.536669378795584,8.675868183230133,298.6666666666667
106,106,1858,11.8,-79.6,257.0,,,,,,,,6.0,-78.32379150390625,14.63166618347168,0.3606434137519417,3.6795620520877295,0.9374859845796354,320.06060606060606
107,107,1859,18.0,-85.4,235.0,,,,,,,,9.0,-91.70555877685548,19.610246658325195,14.42780497170544,1.077786055761761,-3.70069864195347,174.67796610169492
108,108,1859,21.5,-97.5,10.0,,,,,,,,,,,,,,182.0
109,109,1859,28.2,-73.2,588.0,328049984.0,328049984.0,,,,,,14.0,-69.069580078125,36.024600982666016,37.64053271495503,20.72558884948046,25.691609761350207,227.17910447761196
110,110,1859,23.999998,-85.4,203.0,,,,,,,,29.0,-80.34831237792969,30.530502319335938,30.353825644524157,27.7362611704152,28.5668338942677,235.5609756097561
111,111,1859,12.5,-23.5,693.0,,,,,,,,8.0,-26.22030258178711,14.004111289978027,3.0073833673959878,0.8357015132098695,-1.5826171705872412,236.05882352941177
112,112,1859,17.3,-59.7,632.0,154350000.0,154350000.0,,,,,,13.0,-62.43614196777344,17.411386489868164,3.572884248328046,0.0063770785919173,0.0041501725507259,245.27272727272728
113,113,1859,11.4,-36.0,1656.0,328049984.0,328049984.0,,,,,,53.0,-51.58774185180664,29.39687728881836,49.32493648699139,102.2965684112538,-20.27978900048917,252.30434782608697
114,114,1859,20.7,-85.5,132.0,154350000.0,154350000.0,,,,,,31.0,-74.36156463623047,33.783878326416016,283.25576034679466,92.53210306354542,150.84481307403678,258.5619047619048
115,115,1859,14.9,-38.3,1854.0,,,,,,,,3.0,-41.12328720092773,16.914724349975586,3.389747110315688,0.5988482069033544,-0.6646870496415139,275.56164383561645
116,116,1859,16.5,-71.0,130.0,598950016.0,598950016.0,,938.0,,,,31.0,-71.64043426513672,25.418943405151367,9.60150807163786,76.6485189070128,23.257883738095487,275.6779661016949
117,117,1859,22.049925,-72.64983,98.0,,,,,,,,36.0,-49.83609390258789,36.48738098144531,225.0675483067672,43.01621829529565,86.28618862381072,280.75714285714287
118,118,1859,19.0,-67.3,67.0,,,,,,,,10.0,-72.98861694335938,24.652576446533203,9.732697136130549,12.310755714495969,-10.14464524351961,286.8032786885246
119,119,1859,25.1,-75.1,270.0,92084208.0,92084208.0,,,,,,11.0,-78.31915283203125,25.96083641052246,5.25322211599636,0.4388386024919256,-1.5058144564011997,289.75
120,120,1859,19.999998,-93.50001,177.0,230400000.0,230400000.0,,989.0,,,,56.0,-88.6556167602539,23.50851821899414,56.99380369510615,13.815153248549818,27.06852286215233,299.1764705882353
121,121,1859,12.8,-82.4,119.0,,,,,,,,68.0,-82.47833251953125,19.95342445373535,8.520773802964488,26.475643462571863,9.184143435693445,315.0701754385965
122,122,1860,11.0,-59.0,221.0,,,,,,,,19.0,-79.69754028320312,16.59408950805664,123.8322221673022,8.513444934391872,-30.483797743936424,210.43636363636364
123,123,1860,28.1,-84.066666,119.0,590010432.0,590010432.0,,,,,,14.0,-84.05684661865234,29.9533748626709,26.228387082605536,4.245321559776924,7.916069389062591,224.69117647058823
124,124,1860,25.1,-48.8,1887.0,,,,,,,,6.0,-50.829097747802734,28.47568130493164,0.6245564465201493,4.36536435153229,-1.5330297282936785,228.0606060606061
125,125,1860,26.399998,-69.2,697.0,,,,,,,,33.0,-68.63180541992188,29.93291473388672,10.443700899653813,4.548206878884999,5.1174206276165055,228.5609756097561
126,126,1860,25.0,-69.0,589.0,,,,,,,,21.0,-70.58970642089844,34.617408752441406,12.19587138207702,41.781863070781846,16.09199516115694,235.56164383561645
127,127,1860,28.200003,-77.1,324.0,328049984.0,328049984.0,,,,,,18.0,-72.5018539428711,35.06560134887695,10.872256495664082,19.979486895331718,14.68216450148091,237.95652173913044
128,128,1860,20.499998,-27.499998,1082.0,,,,,,,,27.0,-34.660091400146484,32.49699020385742,21.75083504172901,30.815203112644244,-6.528376111544924,248.06153846153848
129,129,1860,12.5,-62.3,201.0,,,,,,,,20.0,-60.67893600463867,27.37534713745117,61.74192129248484,94.11208206867023,66.84808792682159,251.3058823529412
130,130,1860,17.5,-76.2,44.0,323556160.0,323556160.0,,,,,,19.0,-84.75981140136719,25.2971134185791,14.38363242399171,13.926866093671848,-12.77363815619217,255.6081081081081
131,131,1860,40.0,-50.5,765.0,,,,,,,,,,,,,,255.0
132,132,1860,14.4,-24.0,700.0,,,,,,,,15.0,-26.99996757507324,15.200056076049805,4.218719625738332,0.3000049374310897,-1.1250050243186505,258.1111111111111
133,133,1860,26.5,-64.5,912.0,,,,,,,,14.0,-67.28832244873047,31.91526222229004,1.9975683168023464,9.28443891596926,-1.717808103066273,261.6779661016949
134,134,1860,22.2,-66.1,424.0,97200000.0,97200000.0,,,,,,18.0,-69.37174224853516,28.820802688598636,2.1555778150084945,28.43872638995636,-4.139951801152714,263.4516129032258
135,135,1860,12.0,-41.6,1372.0,,,,,,,,5.0,-43.93330383300781,15.783868789672852,1.336150139077657,3.939415397883859,-2.2127232469240017,269.8301886792453
136,136,1860,19.5,-93.80001,134.0,323676000.0,323676000.0,,,,,,12.0,-92.86013793945312,23.93290901184082,1.3117109907306157,15.285277971100868,4.201810784362861,272.7236842105263
137,137,1860,13.800001,-69.6,193.0,328049984.0,328049984.0,,,,,,34.0,-71.9259262084961,22.54229736328125,6.048043532645907,54.25122812096151,8.84231510151149,293.3150684931507
138,138,1861,14.5,-56.8,623.0,328049984.0,328049984.0,,,,,,13.0,-64.98176574707031,22.54966163635254,21.437290823624924,49.48689741976384,-27.959974213291577,188.94366197183095
139,139,1861,36.5,-75.0,70.0,,,,,,,,12.0,-73.3375473022461,36.61240768432617,11.289462282825488,0.322758537577057,1.8925129268768992,203.5609756097561
140,140,1861,15.2,-84.0,0.0,,,,,,,,12.0,-91.43064880371094,18.717687606811523,21.205550434689712,5.040695247673027,-10.323291770904447,211.0606060606061
141,141,1861,12.5,-43.999996,1220.0,,,,,,,,23.0,-68.89436340332031,19.98453521728516,184.9302214418713,41.24984220793445,-84.5857554322999,225.44
142,142,1861,20.5,-70.0,98.0,230400000.0,230400000.0,,,,,,15.0,-79.68953704833984,23.864669799804688,21.535159888687872,3.361150244135836,-8.273779021718596,227.17142857142855
143,143,1861,34.5,-64.0,956.0,328049984.0,328049984.0,,,,,,16.0,-50.36822509765625,40.67945861816406,95.4817571371615,17.001209185174364,39.42977958142165,239.56140350877192
144,144,1861,19.0,-46.3,1688.0,,,,,,,,31.0,-49.81630706787109,31.9240779876709,42.45729665721365,72.7926517620016,17.053457529001857,257.327868852459
145,145,1861,13.499999,-23.399998,650.0,,,,,,,,27.0,-39.69721221923828,21.55148696899414,76.85902643903903,29.87347741540021,-43.04703585825288,258.0615384615385
146,146,1861,28.5,-50.0,1947.0,,,,,,,,,,,,,,260.0
147,147,1861,19.999998,-91.50001,90.0,,,,,,,,58.0,-86.53369903564453,28.23398971557617,43.56748239233782,75.71953582303864,56.72767564714154,268.3018867924528
148,148,1861,28.5,-77.5,292.0,140318176.0,140318176.0,,,,,,50.0,-75.11656951904297,36.71243667602539,11.560634358145322,28.902534391642472,16.518453581513644,270.4166666666667
149,149,1861,18.7,-61.0,486.0,,,,,,,,15.0,-69.4547348022461,27.11717796325684,9.832264862391604,30.193978983056663,-13.286586124537529,278.56164383561645
150,150,1861,15.0,-40.0,1722.0,,,,,,,,33.0,-45.04081726074219,29.35618782043457,53.77045221376331,48.43710161444783,18.66720815066803,280.68
151,151,1861,19.999998,-46.0,1802.0,97200000.0,97200000.0,,,,,,21.0,-50.9266471862793,28.854900360107425,5.933262052912683,36.98707887243129,-6.994951927806072,280.4516129032258
152,152,1861,35.3,-75.3,49.0,,,,,,,,,,,,,,280.0
153,153,1861,25.0,-68.5,620.0,,,,,,,,13.0,-74.59919738769531,31.03213119506836,6.249212912282011,11.56273820988069,-3.2106652462739262,292.0612244897959
154,154,1861,24.5,-93.50001,392.0,,,,,,,,28.0,-84.82904815673828,32.978515625,51.39403184889428,38.68345693366887,42.25080819899013,305.4516129032258
155,155,1861,25.5,-82.1,60.0,134217392.0,134217392.0,,999.0,,,,24.0,-76.328369140625,34.748252868652344,14.21544196597508,33.86405887122648,21.9205851441372,306.0416666666667
156,156,1862,27.500002,-75.2,386.0,,,,,,,,43.0,-68.64766693115234,31.232519149780277,26.248283823754186,9.827344134623669,15.991224216720708,147.79310344827587
157,157,1862,32.0,-75.6,307.0,56250000.0,56250000.0,,,,,,8.0,-73.74825286865234,34.1715202331543,1.5949698522099822,1.7129346066581432,1.6481935440870037,166.95652173913044
158,158,1862,28.0,-85.3,189.0,,,,,,,,5.0,-85.7677230834961,29.250001907348636,0.085373486593281,0.6875022890331987,-0.2412449575735742,188.63636363636363
159,159,1862,26.7,-96.00001,134.0,,,,,,,,3.0,-97.16780853271484,27.297203063964844,0.5167044802964322,0.1565399644232992,-0.280205295010466,198.05882352941177
160,160,1862,23.899998,-65.6,615.0,328049984.0,328049984.0,,,,,,31.0,-66.02975463867188,34.159664154052734,30.66174609522474,50.62730754069406,30.128896709453997,230.5675675675676
161,161,1862,24.0,-95.200005,258.0,,,,,,,,9.0,-96.98526763916016,24.400026321411133,1.4623140510666417,0.0749933858682602,-0.3310791000203608,236.55555555555557
162,162,1862,15.0,-34.5,1827.0,,,,,,,,27.0,-39.46402359008789,30.37697410583496,14.102915249885994,110.26444844241024,18.664122663675865,250.56164383561645
163,163,1862,15.000001,-34.8,1860.0,328049984.0,328049984.0,,,,,,46.0,-59.13786315917969,27.77550506591797,146.0572477471953,81.9502274086253,-54.50932166542896,257.06666666666666
164,164,1862,25.8,-73.8,418.0,,,,,,,,11.0,-84.21475219726562,29.89899063110352,28.095919322792422,7.832724830482523,-14.266562817418768,257.57142857142856
165,165,1862,12.2,-52.5,730.0,,,,,,,,49.0,-62.62382507324219,21.40049934387207,13.768976167967784,57.6452957598232,-16.31710905807037,281.6829268292683
166,166,1862,13.0,-61.0,257.0,,,,,,,,,,,,,,279.0
167,167,1862,33.0,-69.6,623.0,154350000.0,154350000.0,,,,,,24.0,-67.57263946533203,38.52127456665039,7.051241880391879,16.443661047740655,9.648303986974238,288.22222222222223
168,168,1862,10.5,-80.0,116.0,97200000.0,97200000.0,,,,,,3.0,-79.65584564208984,10.397866249084473,0.0246653942972101,0.0117067122501295,-0.0093248372441311,326.93548387096774
169,169,1863,27.0,-88.0,247.0,,,,,,,,58.0,-86.16799926757812,30.79308319091797,2.3511320246252523,32.59366222743096,2.0838889317043,147.4313725490196
170,170,1863,34.5,-76.0,50.0,,,,,,,,46.0,-60.06214904785156,38.22935485839844,103.67267786856485,10.997881066332384,30.969780052896752,219.0540540540541
171,171,1863,37.7,-50.8,1009.0,328049984.0,328049984.0,,,,,,9.0,-48.70696640014648,39.99982452392578,2.7312677315712093,1.8132322742060445,2.1834489950039866,220.46666666666667
172,172,1863,25.5,-61.5,899.0,,,,,,,,53.0,-67.66106414794922,32.78654098510742,52.83864962215488,40.660109357987466,21.393830424933807,231.43661971830983
173,173,1863,39.4,-58.5,679.0,328049984.0,328049984.0,,,,,,15.0,-53.4481086730957,41.13614654541016,12.414153173990366,0.8137908278471081,3.018346798202713,230.46666666666667
174,174,1863,26.5,-66.6,845.0,328049984.0,328049984.0,,975.0,,,,24.0,-69.45133209228516,34.45629119873047,10.727783647249089,37.98455685938382,8.1000651098367,232.7142857142857
175,175,1863,31.3,-78.7,189.0,328049984.0,328049984.0,,,,,,20.0,-74.8578109741211,34.32861328125,5.825425736946379,8.642519568771496,6.839618000138699,239.2941176470588
176,176,1863,10.5,-52.5,548.0,154350000.0,154350000.0,,,,,,21.0,-56.9033203125,28.71502685546875,56.609438296427065,150.08617502107285,48.72650827641992,253.44210526315788
177,177,1863,14.5,-59.8,445.0,,,,,,,,39.0,-73.44529724121094,27.463865280151367,44.89019287440736,85.80302824218893,-28.51525644037301,258.3428571428572
178,178,1863,24.7,-79.9,67.0,93600000.0,93600000.0,,,,,,41.0,-78.26807403564453,30.801437377929688,2.9556567911939484,24.654067271835608,8.360407919373495,260.25
179,179,1863,22.5,-96.50001,128.0,56250000.0,56250000.0,,,,,,5.0,-97.4063720703125,22.776599884033203,0.4505458638664674,0.054334674559769,-0.1502574460586236,261.6363636363636
180,180,1863,21.3,-93.50001,313.0,97200000.0,97200000.0,,,,,,41.0,-87.66802978515625,31.30921173095703,73.41868908918885,35.372966887958924,47.69007725251738,273.0615384615385
181,181,1863,31.1,-70.1,715.0,56250000.0,56250000.0,,,,,,28.0,-71.2345199584961,33.71220779418945,1.0138344162204749,4.610645945996242,-2.159243331482035,269.42857142857144
182,182,1863,21.0,-59.8,673.0,,,,,,,,8.0,-59.01681137084961,23.303936004638672,0.9020640986637966,2.527097049927106,1.4520423131049085,280.06060606060606
183,183,1864,35.0,-75.5,69.0,154350000.0,154350000.0,,,,,,45.0,-66.690673828125,37.39872360229492,92.94817179705628,14.467422309564393,36.15346461520711,198.4516129032258
184,184,1864,36.03569,-69.03267,584.0,,,,,,,,12.0,-67.80367279052734,37.518741607666016,0.3834342539879596,1.0530686998890209,0.6162363100357147,199.5
185,185,1864,32.4,-73.6,371.0,,,,,,,,27.0,-75.27730560302734,36.0341911315918,1.798180278687893,14.750098565044608,-4.830523580066268,206.56
186,186,1864,24.0,-89.0,282.0,,,,,,,,,,,,,,207.0
187,187,1864,14.8,-54.5,841.0,154350000.0,154350000.0,,,,,,19.0,-80.29244232177734,16.75274085998535,187.20809632514027,2.399426703972825,-20.489794702045877,243.6987951807229
188,188,1864,33.0,-41.0,1831.0,,,,,,,,40.0,-39.8350830078125,28.740398406982425,12.522935007832846,9.956302990316605,-1.7543187743553663,241.67441860465115
189,189,1864,15.0,-22.5,538.0,,,,,,,,8.0,-26.77629852294922,16.376802444458008,4.347371866033258,0.9875797829757872,-1.8259695974628445,243.79310344827587
190,190,1864,17.3,-44.8,1599.0,,,,,,,,14.0,-63.26386642456055,21.776464462280277,78.46448418773181,20.412165568248103,-22.09598616973212,251.32258064516128
191,191,1864,33.0,-72.5,408.0,56250000.0,56250000.0,,,,,,0.0,-72.5,33.0,0.0,0.0,0.0,250.4516129032258
192,192,1864,17.7,-70.2,55.0,,,,,,,,45.0,-49.07839584350586,29.629375457763672,344.0239919140022,52.538554357911664,131.41792942830975,285.0612244897959
193,193,1864,14.5,-34.5,1829.0,,,,,,,,17.0,-35.496917724609375,18.50334358215332,3.9692847122374366,17.975647792705427,5.4548575056931705,295.5609756097561
194,194,1864,28.5,-72.0,705.0,154350000.0,154350000.0,,,,,,24.0,-70.30311584472656,34.991416931152344,13.73420394904719,17.63300208242831,13.055258831928567,296.95652173913044
195,195,1865,13.0,-80.0,375.0,,,,,,,,,,,,,,150.0
196,196,1865,26.0,-97.5,0.0,,,,,,,,,,,,,,181.0
197,197,1865,30.3,-78.3,284.0,97200000.0,97200000.0,,,,,,13.0,-74.65811920166016,34.192176818847656,7.050278302003311,6.228741830191488,6.599812440950604,233.948717948718
198,198,1865,24.2,-77.6,32.0,,,,,,,,6.0,-81.0411376953125,24.861661911010746,3.1532375318542614,0.3084254022612502,-0.5049896118943336,240.0606060606061
199,199,1865,13.0,-42.300003,1388.0,328049984.0,328049984.0,,,,,,18.0,-73.21492767333984,20.16806983947754,269.67395190531425,31.710310661541047,-85.05461777515566,251.94252873563215
200,200,1865,29.7,-92.0,9.0,,,,,,,,,,,,,,250.0
201,201,1865,15.0,-41.0,1645.0,,,,,,,,61.0,-46.35836791992188,28.02630615234375,50.41148308195815,97.97632149805293,44.83993982386678,256.1807228915663
202,202,1865,23.200003,-80.8,22.0,,,,,,,,20.0,-85.15625762939453,25.477758407592773,4.770505388021758,1.327894756168133,-2.516452097021586,253.66666666666663
203,203,1865,20.0,-73.0,11.0,,,,,,,,14.0,-64.81295776367188,29.776948928833008,50.81694187589018,61.34564110734385,53.45838650274106,271.9368421052632
204,204,1865,25.5,-69.5,598.0,,,,,,,,,,,,,,271.0
205,205,1865,19.5,-82.3,218.0,,,,,,,,44.0,-57.99135208129883,37.26718521118164,468.84974668495545,156.40568544686838,253.033973815798,277.0615384615385
206,206,1865,18.8,-70.6,0.0,,,,,,,,51.0,-58.870452880859375,28.364891052246094,175.2684764313013,63.68153792180873,103.83405322727364,284.56140350877195
207,207,1865,10.5,-57.2,342.0,321070208.0,321070208.0,,975.0,,,,32.0,-75.3024673461914,17.218215942382812,69.25973996274735,69.29800866737133,-6.723960506744841,292.63157894736844
208,208,1865,28.100002,-79.8,72.0,,,,,,,,66.0,-47.576019287109375,40.46721649169922,705.4374880933168,106.49821463118496,271.784305741066,299.94117647058823
209,209,1866,28.5,-89.9,69.0,,,,,,,,2.0,-89.39810943603516,29.235729217529297,0.0833518192681722,0.1316393705186739,0.0803724165115521,154.5609756097561
210,210,1866,27.233335,-88.80001,203.0,328049984.0,328049984.0,,,,,,16.0,-93.58866119384766,28.080137252807617,10.119768223133311,1.4185173567263054,-3.16507780447795,194.5609756097561
211,211,1866,14.466667,-61.93333,426.0,328049984.0,328049984.0,,,,,,23.0,-80.40011596679688,17.263460159301758,132.30221184525243,4.37236237727884,-23.838770492195387,227.2093023255814
212,212,1866,20.4,-88.8,0.0,,,,,,,,13.0,-92.75106811523438,19.81557273864746,4.94854100860234,0.4173650314633311,1.3958454821130934,230.04761904761904
213,213,1866,14.4,-53.5,913.0,,,,,,,,22.0,-50.37214660644531,34.41212844848633,242.863685664836,122.86834202641464,128.6049565974482,247.5619047619048
